director_name,duration,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,num_user_for_reviews,actor_2_facebook_likes,imdb_score
Robert Zemeckis,138,874,18000,Flight ,264047,20952,airline|flight|flight attendant|lawyer|pilot,491,984,7.3
Lewis Gilbert,126,177,244,Moonraker ,69534,1008,astronaut|dog|official james bond series|space shuttle|space shuttle transported on a 747,294,202,6.3
Wes Anderson,99,670,13000,The Grand Budapest Hotel ,475518,15082,first person narration|hotel|lobby boy|mentor protege relationship|painting,644,1000,8.1
Scott Hicks,101,442,12000,Hearts in Atlantis ,30339,13811,based on multiple works|bully|kiss|memory|mysterious stranger,268,495,6.9
Frank Marshall,103,125,687,Arachnophobia ,50389,1440,arachnophobia|death|doctor|small town|spider,136,151,6.3
Gregory Hoblit,118,617,2000,Frequency ,81866,4045,altering history|alternate history|amateur radio|ham radio|paranormal phenomena,510,702,7.3
Paul Feig,116,322,783,Ghostbusters ,69790,2097,ghost|ghostbuster|ghostbusters|male objectification|reboot,1211,370,5.5
John Francis Daley,99,816,26000,Vacation ,66123,40312,amusement park|dysfunctional family|road trip|sequel|vacation,219,12000,6.1
Barry Sonnenfeld,105,482,848,Get Shorty ,62986,3439,debt|loan shark|mobster|movie business|producer,150,808,6.9
Rob Marshall,113,90,539,Chicago ,172080,813,fame|jail|jazz age|murder|vaudeville,1017,151,7.2
Dennis Dugan,93,781,12000,Big Daddy ,161858,26760,homosexual|law|law school|responsibility|vomiting,289,11000,6.4
J.B. Rogers,108,1000,3000,American Pie 2 ,200260,7872,beach|beach house|college|party|student,431,1000,6.4
John Lasseter,74,802,15000,Toy Story ,623757,19046,claw crane|cowboy|jealousy|rivalry|toy,391,1000,8.3
Jan de Bont,116,780,18000,Speed ,260981,20966,bomb|bus|elevator|explosive|rescue,373,946,7.2
Michael Sucsy,104,281,17000,The Vow ,145852,18322,car accident|life support|memory loss|trauma|voice recording,164,359,6.8
Tom Vaughan,106,946,11000,Extraordinary Measures ,14281,17560,cure|disease|imagination|race against time|venture capital,64,3000,6.5
Boaz Yakin,120,1000,33000,Remember the Titans ,160776,54877,american football|based on true story|head coach|high school|school,402,18000,7.8
John McTiernan,135,495,826,The Hunt for Red October ,143696,2575,analyst|defection|navy|soviet submarine|submarine,241,692,7.6
Lee Daniels,132,898,15000,Lee Daniels' The Butler ,87665,20035,butler|civil rights|hotel|president|white house,323,1000,7.2
Rawson Marshall Thurber,92,936,989,Dodgeball: A True Underdog Story ,185338,4730,dodgeball|gym|las vegas|pirate|ups,392,939,6.7
Barry Sonnenfeld,99,436,1000,The Addams Family ,96607,3696,accountant|loan shark|macabre|uncle|uncle fester,125,1000,6.8
Steve Oedekerk,90,460,531,Ace Ventura: When Nature Calls ,160321,2203,africa|bat|hawaiian shirt|pregnancy|pregnant,178,461,6.3
Garry Marshall,111,529,11000,The Princess Diaries ,94049,13645,cinderella story|fish out of water|makeover|manners|princess,301,995,6.2
Hugh Wilson,103,452,944,The First Wives Club ,31817,3143,cult film|female therapist|revenge|revenge motive|therapy session,117,893,6.2
David Fincher,127,360,11000,Se7en ,1023511,22678,detective|police partner|serial killer|serial murder|seven deadly sins,1080,11000,8.6
Neill Blomkamp,112,107,2000,District 9 ,531737,2639,alien|ghetto|prawn|refugee|refugee camp,1262,433,8.0
Stephen Hillenburg,87,217,19000,The SpongeBob SquarePants Movie ,58906,20097,based on tv series|crown|dream|king neptune|plankton,186,542,7.0
Clint Eastwood,138,262,616,Mystic River ,338415,1942,ballistics|detective|friend|gun|sexual abuse,935,541,8.0
Clint Eastwood,132,567,16000,Million Dollar Baby ,482064,28830,boxing|boxing trainer|death|suicide attempt|women boxing,1106,11000,8.1
Harold Ramis,103,636,22000,Analyze This ,123940,24333,analyst|mafia|patient|psychiatrist|wedding,337,979,6.7
Nick Cassavetes,123,545,33000,The Notebook ,396396,34495,class differences|letter|nursing home|second chance|summer love,1111,638,7.9
Anne Fletcher,111,71,2000,27 Dresses ,124501,2978,boss|bridesmaid|friend|love|wedding,154,805,6.1
Peter Chelsom,102,635,1000,Hannah Montana: The Movie ,31760,4516,farm|female protagonist|hannah montana|horseback riding|overalls,140,1000,4.2
Stig Bergqvist,78,786,971,Rugrats in Paris: The Movie ,8146,4527,amusement park|baby|france|paris france|villain,49,844,6.1
Barbra Streisand,132,252,769,The Prince of Tides ,12549,1936,new york|psychiatrist|shrimper|south carolina|twins,109,713,6.6
Edward Zwick,133,918,12000,Legends of the Fall ,112175,26388,epic|heart|killing an animal|passion|usa,329,11000,7.5
Jason Reitman,108,940,24000,Up in the Air ,270238,35209,airport|business trip|downsizing|on the road|travel,452,10000,7.4
Alexander Payne,125,322,442,About Schmidt ,107557,1556,highway travel|on the road|retirement|road movie|wedding,612,344,7.2
Jonathan Levine,98,7,303,Warm Bodies ,184641,337,fight|memory|teenager|undead|zombie,326,18,6.9
Rian Johnson,119,502,23000,Looper ,428916,37387,chase|future|surprise ending|time loop|time travel,667,13000,7.4
Chris Weitz,87,560,979,Down to Earth ,19079,2911,angel|butler|heaven|manhattan new york city|reincarnation,122,891,5.4
Chris Noonan,91,204,405,Babe ,94435,1185,dog|farmer|pig|sheep|sheepdog,182,368,6.8
David Frankel,100,329,11000,Hope Springs ,34258,19420,couple|intimacy|marriage|marriage counseling|middle age couple,178,7000,6.3
Nicholas Stoller,118,344,15000,Forgetting Sarah Marshall ,217507,16758,breakup|hawaii|hotel|male full frontal nudity|resort,325,975,7.2
,44,690,971,Friday Night Lights             ,42746,3418,football|football coach|high school|small town|texas,257,741,8.7
John Singleton,109,482,1000,Four Brothers ,109894,2740,bare butt|corrupt police|four brothers|funeral|murder,340,654,6.9
Michael McCullers,99,966,2000,Baby Mama ,34079,6930,baby|book|cartoon on tv|female protagonist|male anorexia,97,1000,6.0
Forest Whitaker,114,545,970,Hope Floats ,18973,2860,best friend|friend|mother daughter relationship|small town|texas,162,631,5.9
Gary Winick,89,545,11000,Bride Wars ,79094,13794,best friend|dyed hair|fake tan|rivalry|wedding,129,826,5.4
Steven Brill,95,246,506,Without a Paddle ,37479,1266,death|friend|hijacker|river|tree house,152,316,5.9
Gary Winick,98,533,3000,13 Going on 30 ,122187,6742,13 year old|13th birthday|30 year old|wish|year 1987,339,2000,6.1
Woody Allen,94,183,617,Midnight in Paris ,301149,1289,1920s|golden age|midnight|paris france|time travel romance,509,204,7.7
Peter Lepeniotis,85,691,14000,The Nut Job ,19547,18795,bank robbery|heist|raccoon|rat|squirrel,64,3000,5.8
Ted Demme,124,877,40000,Blow ,198066,43453,1960s|1970s|california|cocaine|wealth,426,1000,7.6
Luis Mandoki,131,362,18000,Message in a Bottle ,28942,19815,beach|bottle|jogging|letter|love,223,652,6.1
William Shatner,107,643,12000,Star Trek V: The Final Frontier ,43743,14710,captain|half brother|klingon|planet|vulcan,293,664,5.4
John Schultz,99,837,1000,Like Mike ,15074,3679,basketball|lightning|nba|orphanage|shoe,72,889,5.1
Peter Segal,83,348,3000,Naked Gun 33 1/3: The Final Insult ,76850,4767,retirement|spoof|terrorist|transsexual|undercover,85,459,6.4
John Glen,131,433,1000,A View to a Kill ,68565,2943,computer|earthquake|microchip|official james bond series|silicon valley,300,439,6.3
Steve Box,85,100,567,The Curse of the Were-Rabbit ,98160,1145,competition|giant vegetable|pest control|stop motion animation|vegetable,307,269,7.5
Richard LaGravenese,126,37,18000,P.S. I Love You ,167967,18726,birthday|friendship|hairy chest|letter|widow,243,631,7.1
Frederik Du Chau,102,521,984,Racing Stripes ,12570,2910,farm|horse|kentucky|racehorse|zebra,86,934,5.2
Joe Wright,123,286,19000,Atonement ,192930,20499,death of sister|dying|loss of virginity|septicemia|sex,581,1000,7.8
Gary Winick,105,22,898,Letters to Juliet ,74630,1026,chick flick|female protagonist|italian stereotype|man in a swimsuit|verona italy,156,60,6.5
Ridley Scott,125,237,939,Black Rain ,39306,1748,counterfeit|detective|japan|police chase|yakuza,119,255,6.6
Bobby Farrelly,92,760,971,The Three Stooges ,25484,6137,mule|nun|orphanage|tennis court|the three stooges,189,860,5.1
Tim Burton,77,973,40000,Corpse Bride ,188785,60683,arranged marriage|bride|corpse|groom|woods,467,16000,7.4
James Gartner,118,543,696,Glory Road ,34910,2577,coach|college basketball|national championship|ncaa|texas,145,663,7.2
Denis Villeneuve,121,219,455,Sicario ,196217,1467,critically acclaimed|drug cartel|juarez mexico|u.s. mexico border|war on drugs,461,221,7.6
Antoine Fuqua,124,424,15000,Southpaw ,147128,16881,boxer|boxing training|death of wife|male in shower|rage,277,1000,7.5
Sam Raimi,99,828,2000,Drag Me to Hell ,158354,5642,evil|fight|hell|psychic|psychologist,691,1000,6.6
Lee Toland Krieger,112,1000,11000,The Age of Adaline ,93767,15327,hit by a pickup truck|immortality|paramedic|resuscitation|san francisco california,209,2000,7.2
Tim McCanlies,111,1000,3000,Secondhand Lions ,43378,9638,africa|eyeglasses|money|texas|veteran,292,3000,7.6
Jon M. Chu,107,357,2000,Step Up 3D ,47297,4059,dance|dance crew|dancer|mortgage|new york city,86,594,6.2
John Stockwell,104,64,585,Blue Crush ,26066,1165,bikini|female surfer|sister sister relationship|surfing contest|swimsuit,216,495,5.6
Marc Forster,113,77,8000,Stranger Than Fiction ,186977,8362,author|fate|novelist|professor|writer,529,189,7.6
David Slade,113,63,430,30 Days of Night ,138435,814,alaska|small town|snow|vampire|winter,527,72,6.6
Drew Goddard,95,751,26000,The Cabin in the Woods ,277172,29551,cabin in the woods|dark humor|hatchet|killed in an elevator|robot,986,821,7.0
Jason Friedberg,86,362,869,Meet the Spartans ,88518,3854,king|persian|spartan|training|xerxes,409,759,2.7
Martin Brest,126,497,22000,Midnight Run ,54042,23866,accountant|bounty hunter|fbi|mafia|mob,215,581,7.6
Paul Michael Glaser,101,384,581,The Running Man ,112669,2373,game of death|government conspiracy|latina|oppression|police,226,571,6.6
Frank Oz,102,413,13000,Little Shop of Horrors ,49349,15308,eclipse|florist|nerd|plant|shop,165,854,6.9
Joe Wright,111,21,157,Hanna ,159198,257,assassin|female warrior|martial arts|playground|training,438,33,6.8
,60,468,971,The Family             ,3322,3295,family drama|lie|missing child|political campaign|secret,30,805,7.5
John R. Leonetti,95,342,663,Mortal Kombat: Annihilation ,36363,2266,alternate reality|battle|martial arts|mortal kombat|warrior,256,349,3.7
Tom Hanks,98,392,15000,Larry Crowne ,49205,16827,bus stop|college|community college|scooter|speech class,184,839,6.1
Kimberly Peirce,100,534,17000,Carrie ,108242,20051,outcast|prom|self injury|telekinesis|tragic event,371,2000,5.9
Liz Friedlander,118,439,1000,Take the Lead ,21767,3797,ballroom|dance|dance teacher|student|teacher,127,712,6.7
,28,576,680,Entourage             ,135643,2867,actor|fame|friendship between men|hollywood california|sitcom,145,638,8.5
Phil Joanou,125,581,12000,Gridiron Gang ,33067,15811,alliterative title|football|football coach|football practice|football team,134,2000,6.9
Sam Weisman,94,506,1000,What's the Worst That Could Happen? ,12466,3664,businessman|ring|thief|vulgarity|washington d.c.,84,611,5.5
Shane Acker,79,265,940,9 ,111117,1594,hope|key|machine|number|rag doll,245,271,7.1
Steven Soderbergh,106,273,17000,Side Effects ,148327,18469,clinical trial|female protagonist|neuropharmacology|psychiatrist|side effect,274,681,7.1
Martha Coolidge,111,438,1000,The Prince and Me ,31984,3239,denmark|king|love|prince|wisconsin,154,530,5.9
Stephen J. Anderson,63,69,759,Winnie the Pooh ,15600,1002,disney|owl|rabbit|sequel|tiger,55,73,7.3
Troy Miller,85,244,577,Dumb and Dumberer: When Harry Met Lloyd ,30651,1653,1980s|buddy|high school|prequel to cult favorite|teenager,267,291,3.4
Warren Beatty,108,95,631,Bulworth ,21998,1023,hip hop|liberal|politics|senator|truth,227,199,6.8
Tate Taylor,139,400,521,Get on Up ,15843,2060,1970s|1980s|african american|breaking the fourth wall|mother son relationship,104,491,6.9
Carl Franklin,127,433,11000,One True Thing ,9283,12785,cancer|job|love|new york|professor,112,882,7.0
Brett Leonard,106,650,18000,Virtuosity ,23579,20772,android|ex cop|serial killer|virtual character come to life|virtual reality,88,723,5.5
Ivan Reitman,95,560,973,My Super Ex-Girlfriend ,53884,2737,architect|boyfriend girlfriend relationship|superhero|superhero spoof|supernatural power,203,776,5.1
Scott Derrickson,118,897,2000,Deliver Us from Evil ,54447,5697,confession|demonic possession|exorcism|flickering light|priest,201,1000,6.2
Alister Grierson,108,653,2000,Sanctum ,47003,3892,cave|expedition|panic|rebreather|underwater,215,942,5.9
Nick Hurran,105,642,1000,Little Black Book ,15052,4369,electronic devices|gynecologist|little black book|plan|set up,116,681,5.2
Nicholas Stoller,131,372,2000,The Five-Year Engagement ,78974,3479,kissing while having sex|kitchen|reference to princess diana|wedding band|wedding ring,141,401,6.2
Charles Stone III,104,635,1000,Mr 3000 ,12164,4462,baseball|baseball movie|cartoon on tv|dodge viper|retirement,63,962,5.5
Paul Haggis,133,343,10000,The Next Three Days ,146364,11799,argument|evidence|fingerprints|murder|murder weapon,237,796,7.4
Kurt Wimmer,94,277,14000,Ultraviolet ,70341,15271,boy|disease|hemophagia|speed|vampire,830,829,4.4
Jean-François Richet,109,431,954,Assault on Precinct 13 ,65979,3148,criminal|mobster|new year's eve|police|sergeant,220,739,6.3
Antoine Fuqua,96,488,978,The Replacement Killers ,23345,3072,forger|hitman|passport|police|replacement,167,968,6.1
Kevin Hooks,105,537,4000,Fled ,7073,6152,disk|floppy disk|mafia|prison|prisoner,29,561,5.3
Ellory Elkayem,99,762,19000,Eight Legged Freaks ,43764,22554,creature feature|human versus spider|spider|spider feature|woman sheriff,291,953,5.4
Edward Zwick,112,2000,15000,Love & Other Drugs ,143368,31278,female nudity|male objectification|pfizer|viagra|zoloft,215,11000,6.7
Jon Avnet,108,494,14000,88 Minutes ,65628,16722,death|fbi|forensics|murder|serial killer,262,975,5.9
Niki Caro,126,874,10000,North Country ,32815,20563,based on true story|innocence|lawsuit|mine|sexual harassment,214,9000,7.3
Howard Deutch,98,900,13000,The Whole Ten Yards ,45775,18085,dentist|face slap|flashback|hitman|killing an animal,112,2000,5.5
Vincenzo Natali,104,559,900,Splice ,79517,2222,dna|experiment|genetics|interspecies sex|scientist,354,686,5.8
Willard Huyck,110,322,1000,Howard the Duck ,33669,3000,alien|duck|laser|planet|singer,269,692,4.6
Gavin O'Connor,130,798,1000,Pride and Glory ,53053,5101,brother in law|corruption|drug dealer|drugs|police,132,807,6.7
Bruce Hunt,93,258,849,The Cave ,28606,2178,cave|diver|diving|flare|parasite,262,787,5.1
Rob Reiner,96,130,372,Alex & Emma ,11520,977,gambling|novel|stenographer|writer|writer's block,105,206,5.6
Paul McGuigan,114,40,489,Wicker Park ,44979,679,flashback|flashback within a flashback|multiple perspectives|obsession|split screen,298,93,7.0
Craig Gillespie,106,133,596,Fright Night ,85024,1393,neighbor|remake|suburb|teenager|vampire,242,343,6.4
Terrence Malick,150,855,23000,The New World ,70771,27829,captain|fort|love|native american|trade,671,909,6.7
Chris Roberts,100,362,811,Wing Commander ,14747,2497,27th century|fighter pilot|orchestral music score|outer space|space opera,338,586,4.1
Neil Jordan,100,210,21000,In Dreams ,11003,22006,dream|mental institution|padded cell|serial killer|suicide attempt,148,767,5.5
James Wong,100,99,473,Dragonball: Evolution ,56451,1100,bad|dragon|grandfather|orb|warrior,524,315,2.7
Jee-woon Kim,107,165,971,The Last Stand ,114241,1643,deputy|escape|fbi|modern western|sheriff,258,236,6.4
Nick Hamm,102,353,22000,Godsend ,22449,23352,birthday|boy|clone|cloning|doctor,191,829,4.8
Andy Cadiff,101,120,448,Chasing Liberty ,30092,842,first daughter|photographer|prague|president|secret service agent,129,143,6.1
Mike Disa,86,843,1000,Hoodwinked Too! Hood vs. Evil ,9682,5393,3 dimensional|box office flop|critically bashed|red riding hood|wolf,38,857,4.8
Lasse Hallström,108,83,11000,An Unfinished Life ,24033,11519,abusive boyfriend|bear|car accident|ranch|wyoming,152,329,7.0
Terry Gilliam,123,645,10000,The Imaginarium of Doctor Parnassus ,126307,11769,birthday|bridge|midget|rescue|sideshow,210,785,6.8
Richard J. Lewis,134,329,891,Barney's Version ,21086,1873,ex wife|guest|marriage|memory|montreal,87,460,7.3
,511,51,147,Trapped             ,2308,307,coastal town|iceland|police|snowstorm|winter storm,19,63,8.2
Brad Furman,88,681,3000,Runner Runner ,52069,5706,costa rica|fbi agent|gambling|money|online gambling,95,697,5.6
Peter Howitt,109,91,779,Antitrust ,25558,1297,boss|communications|computer|genius|job,221,240,6.1
Edward Zwick,122,2000,18000,Glory ,101888,32930,army|black soldier|military uniform|prejudice|u.s. civil war,365,11000,7.9
Sergio Leone,251,642,22000,Once Upon a Time in America ,221000,24719,1920s|ambiguity|childhood friend|new york|speakeasy,495,683,8.4
Niels Arden Oplev,118,174,3000,Dead Man Down ,54147,4253,crime lord|dead body|dead body in a freezer|new york city|truck explosion,127,678,6.5
Michael Radford,131,548,14000,The Merchant of Venice ,29715,16252,debt|jew|loan|merchant|pound of flesh,161,871,7.1
Neil Jordan,109,345,2000,The Good Thief ,9004,2759,casino|french riviera|gambler|heist|partner,103,378,6.6
