num_critic_for_reviews,duration,actor_3_facebook_likes,actor_1_facebook_likes,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes
185,122,957,16000,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,Ryan Reynolds,Blade: Trinity ,132954,19764,John Michael Higgins,blade|blood|dracula|vampire hunter|vampire slayer,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,514,English,R,65000000,2004,1000,2.35,0
97,114,919,1000,Action|Drama|War,Lea Thompson,Red Dawn ,41776,3860,William Smith,guerrilla|high school|invasion|soviet|wolverine,http://www.imdb.com/title/tt0087985/?ref_=fn_tt_tt_1,383,English,PG-13,16900000,1984,1000,1.85,0
117,143,210,509,Comedy|Drama,Maura Tierney,Primary Colors ,23940,1409,Paul Guilfoyle,campaigning|candidate|election|governor|president,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,157,English,R,65000000,1998,317,2.35,688
239,96,974,14000,Action|Horror|Sci-Fi|Thriller,Milla Jovovich,Resident Evil: Retribution ,104831,17913,Bingbing Li,corporation|fight|rescue|umbrella|zombie,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,423,English,R,65000000,2012,1000,2.35,32000
230,111,805,26000,Action|Sci-Fi|Thriller,Jason Statham,Death Race ,166610,28643,Joan Allen,armored car|car|murder|prison|warden,http://www.imdb.com/title/tt0452608/?ref_=fn_tt_tt_1,211,English,R,45000000,2008,872,2.35,0
94,121,263,394,Action|Crime|Drama|Mystery|Thriller,Melina Kanakaredes,The Long Kiss Goodnight ,60508,1531,Yvonne Zima,amnesia|chase|foot chase|strong female character|vomiting,http://www.imdb.com/title/tt0116908/?ref_=fn_tt_tt_1,285,English,R,65000000,1996,380,2.35,4000
134,135,184,324,Action|Drama|Thriller,Pamela Reed,Proof of Life ,49300,1013,Michael Kitchen,jungle|pipeline|prisoner|ransom|south america,http://www.imdb.com/title/tt0228750/?ref_=fn_tt_tt_1,265,English,R,65000000,2000,192,2.35,892
136,101,539,17000,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Kristen Stewart,Zathura: A Space Adventure ,67707,32232,Jonah Bobo,2000s|coke|meeting future self|reference to spongebob squarepants|sony,http://www.imdb.com/title/tt0406375/?ref_=fn_tt_tt_1,202,English,PG,65000000,2005,14000,1.85,0
315,151,637,11000,Drama,Brad Pitt,Fight Club ,1347461,13209,Eugenie Bondurant,anti establishment|dark humor|fighting|multiple personality disorder|surprise ending,http://www.imdb.com/title/tt0137523/?ref_=fn_tt_tt_1,2968,English,R,63000000,1999,783,2.35,48000
96,131,383,11000,Drama|Sport,Matthew McConaughey,We Are Marshall ,46951,12088,Brian Geraghty,coach|football|football team|marshall university|university,http://www.imdb.com/title/tt0758794/?ref_=fn_tt_tt_1,175,English,PG,65000000,2006,529,2.35,0
14,60,575,1000,Crime|Drama|Mystery,Jason Flemyng,The Missing             ,8739,3537,Frances O'Connor,france|journalist|limp|police detective|reporter,http://www.imdb.com/title/tt3877200/?ref_=fn_tt_tt_1,28,English,,,,773,,0
60,100,554,13000,Action|Adventure|Comedy,Bruce Willis,Hudson Hawk ,43376,15944,Richard E. Grant,blackmail|burglar|critically bashed|leonardo da vinci|prison,http://www.imdb.com/title/tt0102070/?ref_=fn_tt_tt_1,249,English,R,70000000,1991,773,1.85,0
60,105,506,975,Comedy|Crime,Michael Rapaport,Lucky Numbers ,8560,3580,Richard Schiff,celebrity|lottery|murder|snowmobile|weatherman,http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1,69,English,R,65000000,2000,909,1.85,177
308,92,568,623,Action|Fantasy|Sci-Fi|Thriller,Caitlin Stasey,I, Frankenstein ,65709,3165,Miranda Otto,army|creature|demon|frankenstein|gargoyle,http://www.imdb.com/title/tt1418377/?ref_=fn_tt_tt_1,194,English,PG-13,65000000,2014,593,2.35,15000
127,130,25,268,Crime|Drama,Ian McNeice,Oliver Twist ,25474,450,Tony Noble,boy|character name in title|orphan|pickpocket|workhouse,http://www.imdb.com/title/tt0380599/?ref_=fn_tt_tt_1,138,English,PG-13,50000000,2005,85,2.35,0
196,100,1000,3000,Action|Crime|Fantasy|Thriller,Jennifer Garner,Elektra ,71202,7048,Goran Visnjic,assassin|battle|heroine|martial arts|spin off,http://www.imdb.com/title/tt0357277/?ref_=fn_tt_tt_1,380,English,PG-13,43000000,2005,1000,2.35,0
339,102,6000,23000,Action|Crime|Thriller,Joseph Gordon-Levitt,Sin City: A Dame to Kill For ,111102,49433,Eva Green,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,http://www.imdb.com/title/tt0458481/?ref_=fn_tt_tt_1,239,English,R,65000000,2014,13000,1.85,32000
96,133,970,11000,Drama|Mystery|Romance,Harrison Ford,Random Hearts ,17025,16710,Bill Cobbs,death|plane crash|police|police sergeant|politician,http://www.imdb.com/title/tt0156934/?ref_=fn_tt_tt_1,290,English,R,64000000,1999,1000,1.85,295
361,121,221,963,Adventure|Biography|Drama|History|Sport|Thriller,Michael Kelly,Everest ,134625,2131,Tom Goodman-Hill,blizzard|mount everest|mountain|mountain climbing|snow,http://www.imdb.com/title/tt2719848/?ref_=fn_tt_tt_1,265,English,PG-13,55000000,2015,580,2.35,40000
226,147,16,177,Crime|Drama|Fantasy,Michael Smiley,Perfume: The Story of a Murderer ,190490,253,Simon Chandler,18th century|perfume|scent|sense of smell|smell,http://www.imdb.com/title/tt0396171/?ref_=fn_tt_tt_1,482,English,R,50000000,2006,27,2.35,26000
194,94,481,645,Action|Comedy|Crime,Verne Troyer,Austin Powers in Goldmember ,162909,2725,Robert Wagner,fem bot|prison|seductive fembot|spy|time travel,http://www.imdb.com/title/tt0295178/?ref_=fn_tt_tt_1,795,English,PG-13,63000000,2002,522,2.35,0
138,94,668,12000,Action|Animation|Comedy|Family|Sci-Fi,Nicolas Cage,Astro Boy ,25681,23365,Dee Bradley Baker,betrayal|futuristic|gladiator|robot|scientist,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,77,English,PG,65000000,2009,9000,2.35,0
308,127,191,967,Adventure|Sci-Fi|Thriller,Wayne Knight,Jurassic Park ,613473,2129,Bob Peck,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,http://www.imdb.com/title/tt0107290/?ref_=fn_tt_tt_1,895,English,PG-13,63000000,1993,610,1.85,19000
40,212,812,2000,Adventure|Biography|Crime|Drama|Western,Dennis Quaid,Wyatt Earp ,35314,5708,Isabella Rossellini,historically inaccurate|name calling|penis slur|vomiting|wyatt earp,http://www.imdb.com/title/tt0111756/?ref_=fn_tt_tt_1,145,English,PG-13,63000000,1994,925,2.35,0
42,141,672,11000,Action|Crime|Drama|Thriller,Harrison Ford,Clear and Present Danger ,69663,14178,Raymond Cruz,cia|colombia|colombian drug cartel|drugs|president,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,133,English,PG-13,62000000,1994,913,2.35,0
68,103,7,21,Action|Adventure|Drama|History,Si Won Choi,Dragon Blade ,11584,58,Sung-jun Yoo,child fugitive|final battle|martial art|silk road|sword,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,86,Mandarin,R,65000000,2015,18,2.35,0
78,98,723,979,Comedy|Crime,Chazz Palminteri,Littleman ,39471,6334,John Witherspoon,diamond|infant|parody|spoof|sports violence,http://www.imdb.com/title/tt0430304/?ref_=fn_tt_tt_1,187,English,PG-13,64000000,2006,862,1.85,0
178,116,563,11000,Action|War,Matthew McConaughey,U-571 ,65297,14931,David Keith,battle|historically inaccurate|submarine movie|u boat|world war two,http://www.imdb.com/title/tt0141926/?ref_=fn_tt_tt_1,602,English,PG-13,62000000,2000,919,2.35,0
75,114,452,524,Comedy|Drama|Romance,Shawna Waldron,The American President ,43027,2668,Wendie Malick,lobbyist|president|senator|state dinner|widower,http://www.imdb.com/title/tt0112346/?ref_=fn_tt_tt_1,214,English,PG-13,62000000,1995,517,2.35,0
150,87,645,3000,Comedy|Romance|Sport,Justin Timberlake,The Love Guru ,43300,6658,Verne Troyer,bloopers during credits|bucket of popcorn|chastity belt|guru|toronto maple leafs,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,250,English,PG-13,62000000,2008,966,2.35,0
113,125,867,11000,Action|Comedy|Crime|Thriller,Jon Lovitz,3000 Miles to Graceland ,38076,14536,Ice-T,casino|elvis impersonator|gun|heist|rascal,http://www.imdb.com/title/tt0233142/?ref_=fn_tt_tt_1,399,English,R,42000000,2001,904,2.35,0
596,187,1000,46000,Crime|Drama|Mystery|Thriller|Western,Craig Stark,The Hateful Eight ,272839,49912,Zoë Bell,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1,1018,English,R,44000000,2015,1000,2.76,114000
191,93,970,8000,Comedy|Sport,Will Ferrell,Blades of Glory ,129995,13232,Jon Heder,competition|fight|ice|jock strap|nintendo game boy advance,http://www.imdb.com/title/tt0445934/?ref_=fn_tt_tt_1,246,English,PG-13,61000000,2007,1000,1.85,0
156,95,439,989,Adventure|Animation|Comedy|Family|Fantasy,Gary Cole,Hop ,24089,2558,Chelsea Handler,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,http://www.imdb.com/title/tt1411704/?ref_=fn_tt_tt_1,82,English,PG,63000000,2011,664,1.85,0
460,117,447,18000,Action|Drama|Fantasy|War,Gerard Butler,300 ,607235,32360,Vincent Regan,battle|epic|greece|spartan|warrior,http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1,2073,English,R,65000000,2006,13000,2.35,13000
141,106,708,22000,Comedy|Romance,Robert De Niro,Meet the Fockers ,211296,24938,Teri Polo,bare butt|defecation|father in law son in law relationship|nurse|sexual innuendo in title,http://www.imdb.com/title/tt0290002/?ref_=fn_tt_tt_1,428,English,PG-13,80000000,2004,713,1.85,0
180,115,664,2000,Comedy|Drama|Family,Eric Dane,Marley & Me ,116681,4811,Haley Bennett,box office hit|dog|dog movie|florida|pet name in title,http://www.imdb.com/title/tt0822832/?ref_=fn_tt_tt_1,320,English,PG,60000000,2008,899,2.35,11000
186,189,693,15000,Crime|Drama|Fantasy|Mystery,Tom Hanks,The Green Mile ,782610,17716,Michael Jeter,1930s|death row inmate|healing|prison guard|southern u.s.,http://www.imdb.com/title/tt0120689/?ref_=fn_tt_tt_1,1377,English,R,60000000,1999,745,1.85,30000
177,100,311,419,Action|Adventure|Comedy,Jill Hennessy,Wild Hogs ,99989,1412,Drew Sidora,biker gang|friend|motorcycle|new mexico|road trip,http://www.imdb.com/title/tt0486946/?ref_=fn_tt_tt_1,255,English,PG-13,,2007,330,2.35,0
161,81,397,925,Adventure|Animation|Comedy|Family|Sci-Fi,Catherine O'Hara,Chicken Little ,63912,2252,Amy Sedaris,alien invasion|chicken|fish|friend|panic,http://www.imdb.com/title/tt0371606/?ref_=fn_tt_tt_1,251,English,G,150000000,2005,729,1.85,912
568,149,625,835,Crime|Drama|Mystery|Thriller,Patrick Fugit,Gone Girl ,569841,4348,Emily Ratajkowski,based on novel|disappearance|missing person|missing wife|murder suspect,http://www.imdb.com/title/tt2267998/?ref_=fn_tt_tt_1,1127,English,R,61000000,2014,812,2.35,146000
249,119,73,13000,Action|Mystery|Thriller,Matt Damon,The Bourne Identity ,407601,13249,Nicky Naudé,amnesia|assassin|money|political thriller|three word title,http://www.imdb.com/title/tt0258463/?ref_=fn_tt_tt_1,849,English,PG-13,60000000,2002,147,2.35,0
137,130,345,394,Action|Adventure|Thriller,Izabella Scorupco,GoldenEye ,199025,1784,Tchéky Karyo,agent|cossack|official james bond series|russia|russian,http://www.imdb.com/title/tt0113189/?ref_=fn_tt_tt_1,416,English,PG-13,58000000,1995,387,2.35,0
113,116,475,577,Drama|Mystery|Thriller,Daniel von Bargen,The General's Daughter ,42705,2321,Clarence Williams III,army cid|cover up|military|murder|woman in military,http://www.imdb.com/title/tt0144214/?ref_=fn_tt_tt_1,274,English,R,95000000,1999,501,2.35,885
213,103,576,2000,Comedy|Drama|Sci-Fi,Natascha McElhone,The Truman Show ,667983,3698,Peter Krause,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,http://www.imdb.com/title/tt0120382/?ref_=fn_tt_tt_1,877,English,PG,60000000,1998,617,1.85,18000
120,99,145,770,Adventure|Animation|Biography|Drama|Family|Fantasy|Musical,Martin Short,The Prince of Egypt ,91093,1195,Eden Riegel,ancient egypt|hebrew|nudity|pharaoh|title directed by female,http://www.imdb.com/title/tt0120794/?ref_=fn_tt_tt_1,353,English,PG,70000000,1998,263,1.85,0
81,92,522,1000,Comedy|Family,Anjelica Huston,Daddy Day Care ,49486,4050,Jeff Garlin,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,http://www.imdb.com/title/tt0317303/?ref_=fn_tt_tt_1,116,English,PG,60000000,2003,955,1.85,886
265,109,459,18000,Action|Comedy|Crime|Drama|Thriller,Denzel Washington,2 Guns ,156898,20148,Fred Ward,close up of breasts|female nudity|fugitive|money|undercover,http://www.imdb.com/title/tt1272878/?ref_=fn_tt_tt_1,172,English,R,61000000,2013,497,2.35,22000
105,87,405,3000,Action|Comedy|Family|Fantasy,Carol Ann Susi,Cats & Dogs ,46031,4171,Miriam Margolyes,cartoon on tv|cat|dog|scientist|secret agent,http://www.imdb.com/title/tt0239395/?ref_=fn_tt_tt_1,235,English,PG,60000000,2001,664,1.85,0
155,111,82,26000,Action|Crime|Thriller,Jason Statham,The Italian Job ,285623,35084,Jimmy Shubert,gold|heist|revenge|traffic jam|venice italy,http://www.imdb.com/title/tt0317740/?ref_=fn_tt_tt_1,497,English,PG-13,60000000,2003,9000,2.35,0
118,101,268,1000,Comedy|Romance,Dorian Missick,Two Weeks Notice ,85673,2636,Dana Ivey,developer|divorce|lawyer|love|new york city,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,269,English,PG-13,60000000,2002,976,1.85,0
131,83,754,13000,Adventure|Animation|Comedy|Family,Sylvester Stallone,Antz ,124641,25788,Anne Bancroft,ant|friend|princess|soldier|worker,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1,289,English,PG,105000000,1998,11000,1.85,0
166,113,721,4000,Comedy,Jon Favreau,Couples Retreat ,83506,8172,Tasha Smith,couple|island|marriage|tropical|voyeurism,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,144,English,PG-13,60000000,2009,722,1.85,0
60,107,695,10000,Action|Drama|Sport,Tom Cruise,Days of Thunder ,60476,14006,Randy Quaid,driver|hot shot|racing|stock car driver|team,http://www.imdb.com/title/tt0099371/?ref_=fn_tt_tt_1,97,English,PG-13,60000000,1990,3000,2.35,0
77,94,2000,12000,Adventure|Comedy|Family,Taylor Lautner,Cheaper by the Dozen 2 ,42737,20348,Alyson Stoner,children|competition|rival|second part|vacation,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,128,English,PG,60000000,2005,3000,2.35,781
249,132,240,988,Action|Sci-Fi|Thriller,Ki Hong Lee,The Scorch Trials ,138246,2517,Rosa Salazar,desert|disease|escape|resistance|virus,http://www.imdb.com/title/tt4046784/?ref_=fn_tt_tt_1,360,English,PG-13,61000000,2015,960,2.35,24000
213,140,745,11000,Drama|Romance,James Franco,Eat Pray Love ,63493,20440,Billy Crudup,divorce|emotional balance|female protagonist|indonesia|inner peace,http://www.imdb.com/title/tt0879870/?ref_=fn_tt_tt_1,302,English,PG-13,60000000,2010,8000,1.85,26000
121,125,627,12000,Comedy|Drama|Fantasy|Romance,Nicolas Cage,The Family Man ,85844,16646,Amber Valletta,bowling|christmas|parallel universe|salesman|unfaithfulness,http://www.imdb.com/title/tt0218967/?ref_=fn_tt_tt_1,322,English,PG-13,60000000,2000,3000,2.35,0
315,111,357,13000,Action|Comedy|Crime|Thriller,Bruce Willis,RED ,238916,24928,Jaqueline Fleming,cia|female assassin|interrogation|office cubicle|spy,http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1,328,English,PG-13,58000000,2010,11000,2.35,32000
171,156,1000,14000,Drama|Sport,Al Pacino,Any Given Sunday ,97047,20761,LL Cool J,breasts|coach|football|in medias res|vomiting,http://www.imdb.com/title/tt0146838/?ref_=fn_tt_tt_1,452,English,R,55000000,1999,2000,2.35,0
96,170,380,19000,Drama|Romance|Western,Scarlett Johansson,The Horse Whisperer ,32353,20683,Jessalyn Gilsig,grace|groom|horse|montana|western u.s.,http://www.imdb.com/title/tt0119314/?ref_=fn_tt_tt_1,263,English,PG-13,60000000,1998,1000,1.85,0
299,120,680,10000,Crime|Drama|Thriller,Tom Cruise,Collateral ,293662,13581,Debi Mazar,city by night|contract killer|driving at night|los angeles california|taxi,http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1,836,English,R,65000000,2004,851,2.35,0
167,100,416,12000,Action|Adventure|Fantasy|Thriller,Dwayne Johnson,The Scorpion King ,102129,14611,Bernard Hill,desert|king|showdown|sorceress|warrior,http://www.imdb.com/title/tt0277296/?ref_=fn_tt_tt_1,432,English,PG-13,60000000,2002,1000,2.35,0
125,115,579,2000,Action|Drama|Thriller,Billy Burke,Ladder 49 ,48753,4496,Jacinda Barrett,death of husband|fire|firefighter|funeral|main character dies,http://www.imdb.com/title/tt0349710/?ref_=fn_tt_tt_1,323,English,PG-13,55000000,2004,1000,1.85,0
387,130,1000,10000,Action|Crime|Mystery|Thriller,Tom Cruise,Jack Reacher ,226570,16385,David Oyelowo,coma|mysterious villain|police chase|shooting range|sniper,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,448,English,PG-13,60000000,2012,3000,2.35,38000
199,105,811,1000,Action|Sci-Fi|Thriller,LL Cool J,Deep Blue Sea ,99043,3697,Saffron Burrows,alzheimer's disease|experiment|human versus shark|research|underwater headquarters,http://www.imdb.com/title/tt0149261/?ref_=fn_tt_tt_1,643,English,R,60000000,1999,975,2.35,0
136,111,6,433,Documentary|Music,Misha Gabriel Hamilton,This Is It ,33158,679,Judith Hill,2000s|box office hit|comeback|rehearsal|year 2009,http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1,223,English,PG,60000000,2009,208,1.78,0
436,106,175,13000,Drama|Thriller,Matt Damon,Contagion ,180479,13634,Griffin Kane,contagion|cure|infection|panic|virus,http://www.imdb.com/title/tt1598778/?ref_=fn_tt_tt_1,411,English,PG-13,60000000,2011,240,1.85,42000
73,89,226,658,Action|Adventure|Comedy|Crime,Estella Warren,Kangaroo Jack ,23476,1233,Bill Hunter,australia|body paint|kangaroo|mob|money,http://www.imdb.com/title/tt0257568/?ref_=fn_tt_tt_1,181,English,PG,60000000,2003,257,2.35,858
310,100,57,309,Animation|Family|Fantasy,Jennifer Saunders,Coraline ,143121,647,John Hodgman,dream|new home|parallel worlds|scissors|secret door,http://www.imdb.com/title/tt0327597/?ref_=fn_tt_tt_1,279,English,PG,60000000,2009,229,1.85,10000
323,91,751,11000,Sci-Fi|Thriller,Zooey Deschanel,The Happening ,163130,13654,Kristen Connolly,bee|nature|park|school|teacher,http://www.imdb.com/title/tt0949731/?ref_=fn_tt_tt_1,1264,English,R,48000000,2008,946,1.85,6000
171,146,451,18000,Action|Crime|Drama|Thriller,Denzel Washington,Man on Fire ,266310,20454,Giancarlo Giannini,bodyguard|journalist|kidnapping|mexico|police corruption,http://www.imdb.com/title/tt0328107/?ref_=fn_tt_tt_1,690,English,R,70000000,2004,992,2.35,14000
76,98,722,21000,Comedy|Family|Fantasy,Robert Downey Jr.,The Shaggy Dog ,14888,24664,Kristin Davis,animal as human|dog movie|elevator|human becoming an animal|sheepdog,http://www.imdb.com/title/tt0393735/?ref_=fn_tt_tt_1,83,English,PG,50000000,2006,936,2.35,747
173,101,767,881,Comedy|Crime,Snoop Dogg,Starsky & Hutch ,120795,3943,Fred Williamson,cocaine|cop|criminal|partner|police,http://www.imdb.com/title/tt0335438/?ref_=fn_tt_tt_1,308,English,PG-13,60000000,2004,869,2.35,0
81,94,626,854,Comedy|Family,Jim Belushi,Jingle All the Way ,68406,4530,Jake Lloyd,action figure|christmas|hero|karate|toy,http://www.imdb.com/title/tt0116705/?ref_=fn_tt_tt_1,162,English,PG,60000000,1996,628,1.85,0
